ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcriptions,AlternativeValues
mand1415-17-650-1,,mand1415,17-650,shénme shíhou,shénme shíhou,ʂ ə n ³⁵ + m ə ⁰ + ʂ ʅ ³⁵ + <<h>> <<o>> <<u>>,,yuhsiaojung2021,,,^ shénme + shí <h> <o> <u> $,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),什么时候？;什麼時候？
mand1415-17-660-1,,mand1415,17-660,nǎli,nǎli,n a ²¹⁴ + l i ⁰,Southern,yuhsiaojung2021,,,^ nǎ li$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),哪里?;哪裡？
mand1415-17-660-2,,mand1415,17-660,nǎr,nǎr,n a˞ ²¹⁴,Northern,yuhsiaojung2021,,,^ nǎr $,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),哪儿？;哪兒？
mand1415-17-670-1,,mand1415,17-670,nǎge,nǎge,n a ²¹⁴ + k ə ⁰,,yuhsiaojung2021,,,^ nǎ ge$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),哪个？;哪個？
mand1415-17-680-1,,mand1415,17-680,shuí,shuí,ʂ w əi ³⁵,,yuhsiaojung2021,,,^ shuí$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),谁？;誰？
mand1415-17-690-1,,mand1415,17-690,wèishénme,wèishénme,w əi ⁵¹ + ʂ ə n ³⁵ + m ə ⁰,,yuhsiaojung2021,,,^ wèi shénme $,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),为什么？;為什麼？
mand1415-18-110-1,,mand1415,18-110,shēngyīn,shēngyīn,ʂ ə ŋ ⁵⁵ + j i n ⁵⁵,,yuhsiaojung2021,,,^ shēng yīn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),声音;聲音
mand1415-18-120-1,,mand1415,18-120,chàng,chàng,ʈʂ a ŋ ⁵¹,,yuhsiaojung2021,,,^ chàng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),唱;唱
mand1415-18-130-1,,mand1415,18-130,hǎnjiào,hǎnjiào,x a n ²¹⁴ + tɕ j au ⁵¹,,yuhsiaojung2021,,,^ hǎn jiào$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),喊叫;喊叫
mand1415-18-150-1,,mand1415,18-150,dīyǔ,dīyǔ,t i ⁵⁵ + ɥ y ²¹⁴,,yuhsiaojung2021,,,^ dī yǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),低语;低語
mand1415-18-160-1,,mand1415,18-160,gūnong,gūnong,k u ⁵⁵ + n ʊ ŋ ⁰,,yuhsiaojung2021,,,^ gūnong $,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),咕哝;咕噥
mand1415-18-170-1,,mand1415,18-170,shàoshēng,shàoshēng,ʂ au ⁵¹ + ʂ ə ŋ ⁵⁵,,yuhsiaojung2021,,,^ shào shēng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),哨声;哨聲
mand1415-18-180-1,,mand1415,18-180,jiānjiào,jiānjiào,tɕ j ɛ n ⁵⁵ + tɕ j au ⁵¹,,yuhsiaojung2021,,,^ jiān jiào$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),尖叫;尖叫
mand1415-18-190-1,,mand1415,18-190,háojiào,háojiào,x au ³⁵ + tɕ j au ⁵¹,,yuhsiaojung2021,,,^ háo jiào$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),号叫;號叫
mand1415-18-210-1,,mand1415,18-210,shuō huà,shuō huà,ʂ w ɔ ⁵⁵ + + x w a ⁵¹,,yuhsiaojung2021,,,^ shuō + huà$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),说话;說話
mand1415-18-211-1,,mand1415,18-211,kǒuchī,kǒuchī,kʰ ɔu ²¹⁴ + ʈʂ ʅ ⁵⁵,,yuhsiaojung2021,,,^ kǒu chī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),口吃;口吃
mand1415-18-220-1,,mand1415,18-220,shuō,shuō,ʂ w ɔ ⁵⁵,,yuhsiaojung2021,,,^ shuō$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),说;說
mand1415-18-221-1,,mand1415,18-221,jiǎng gùshi,jiǎng gùshi,tɕ j a ŋ ²¹⁴ + + k u ⁵¹ + ʂ ʅ ⁰,,yuhsiaojung2021,,,^ jiǎng + gù shi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),讲故事;講故事
mand1415-18-222-1,,mand1415,18-222,yǎnjiǎng,yǎnjiǎng,j a n ²¹⁴ + tɕ j a ŋ ²¹⁴,,yuhsiaojung2021,,,^ yǎn jiǎng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),演讲;演講
mand1415-18-230-1,,mand1415,18-230,ānjìng,ānjìng,a n ⁵⁵ + tɕ i ŋ ⁵¹,,yuhsiaojung2021,,,^ ān jìng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),安静;安靜
mand1415-18-240-1,,mand1415,18-240,yǔyán,yǔyán,ɥ y ²¹⁴ + j a n ³⁵,,yuhsiaojung2021,,,^ yǔ yán$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),语言;語言
mand1415-18-260-1,,mand1415,18-260,cí,cí,tsʰ ɿ ³⁵,depends on context,yuhsiaojung2021,,,^ cí$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),词;詞
mand1415-18-260-2,,mand1415,18-260,zì,zì,ts ɿ ⁵¹,depends on context,yuhsiaojung2021,,,^ zì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),字;字
mand1415-18-280-1,,mand1415,18-280,míngzi,míngzi,m i ŋ ³⁵ + ts ɿ ⁰,,yuhsiaojung2021,,,^ míng zi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),名字;名字
mand1415-18-310-1,,mand1415,18-310,wèn,wèn,w ə n ⁵¹,,yuhsiaojung2021,,,^ wèn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),问;問
mand1415-18-320-1,,mand1415,18-320,huídá,huídá,x w əi ³⁵ + t a ³⁵,,yuhsiaojung2021,,,^ huí dá$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),回答;回答
mand1415-18-330-1,,mand1415,18-330,chéngrèn,chéngrèn,ʈʂ ə ŋ ³⁵ + ʐ ə n ⁵¹,,yuhsiaojung2021,,,^ chéng rèn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),承认;承認
mand1415-18-340-1,,mand1415,18-340,fǒurèn,fǒurèn,f ɔu ²¹⁴ + ʐ ə n ⁵¹,,yuhsiaojung2021,,,^ fǒu rèn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),否认;否認
mand1415-18-350-1,,mand1415,18-350,qǐngqiú,qǐngqiú,tɕʰ i ŋ ²¹⁴ + tɕʰ j ɔu ³⁵,,yuhsiaojung2021,,,^ qǐng qiú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),请求;請求
mand1415-18-360-1,,mand1415,18-360,chéngnuò,chéngnuò,ʈʂ ə ŋ ³⁵ + n w ɔ ⁵¹,,yuhsiaojung2021,,,^ chéng nuò$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),承诺;承諾
mand1415-18-370-1,,mand1415,18-370,jùjué,jùjué,tɕ y ⁵¹ + tɕ ɥ ə ³⁵,,yuhsiaojung2021,,,^ jù jué$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),拒绝;拒絕
mand1415-18-380-1,,mand1415,18-380,jìnzhǐ,jìnzhǐ,tɕ i n ⁵¹ + ʈʂ ʅ ²¹⁴,,yuhsiaojung2021,,,^ jìn zhǐ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),禁止;禁止
mand1415-18-390-1,,mand1415,18-390,zhǐzé,zhǐzé,ʈʂ ʅ ²¹⁴ + ts ə ³⁵,,yuhsiaojung2021,,,^ zhǐ zé$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),指责;指責
mand1415-18-410-1,,mand1415,18-410,hūhuàn,hūhuàn,x u ⁵⁵ + x w a n ⁵¹,,yuhsiaojung2021,,,^ hū huàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),呼唤;呼喚
mand1415-18-420-1,,mand1415,18-420,chēnghu,chēnghu,ʈʂ ə ŋ ⁵⁵ + x u ⁰,,yuhsiaojung2021,,,^ chēng hu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),称呼;稱呼
mand1415-18-430-1,,mand1415,18-430,xuānbù,xuānbù,ɕ ɥ ɛ n ⁵⁵ + p u ⁵¹,,yuhsiaojung2021,,,^ xuān bù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),宣布;宣布
mand1415-18-440-1,,mand1415,18-440,kǒnghè,kǒnghè,kʰ ʊ ŋ ²¹⁴ + x ə ⁵¹,,yuhsiaojung2021,,,^ kǒng hè$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),恐吓;恐嚇
mand1415-18-450-1,,mand1415,18-450,zìkuā,zìkuā,ts ɿ ⁵¹ + kʰ w a ⁵⁵,,yuhsiaojung2021,,,^ zì kuā$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),自夸;自誇
mand1415-18-510-1,,mand1415,18-510,xiě,xiě,ɕ j ə ²¹⁴,,yuhsiaojung2021,,,^ xiě$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),写;寫
mand1415-18-520-1,,mand1415,18-520,dú,dú,t u ³⁵,,yuhsiaojung2021,,,^ dú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),读;讀
mand1415-18-560-1,,mand1415,18-560,zhǐ,zhǐ,ʈʂ ʅ ²¹⁴,,yuhsiaojung2021,,,^ zhǐ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),纸;紙
mand1415-18-570-1,,mand1415,18-570,bǐ,bǐ,p i ²¹⁴,,yuhsiaojung2021,,,^ bǐ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),笔;筆
mand1415-18-610-1,,mand1415,18-610,shū,shū,ʂ u ⁵⁵,,yuhsiaojung2021,,,^ shū$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),书;書
mand1415-18-670-1,,mand1415,18-670,shīrén,shīrén,ʂ ʅ ⁵⁵ + ʐ ə n ³⁵,,yuhsiaojung2021,,,^ shī rén$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),诗人;詩人
mand1415-18-710-1,,mand1415,18-710,chángdí,chángdí,ʈʂ a ŋ ³⁵ + t i ³⁵,,yuhsiaojung2021,,,^ cháng dí$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),长笛;長笛
mand1415-18-720-1,,mand1415,18-720,gǔ,gǔ,k u ²¹⁴,,yuhsiaojung2021,,,^ gǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鼓;鼓
mand1415-18-730-1,,mand1415,18-730,hào,hào,x au ⁵¹,,yuhsiaojung2021,,,^ hào$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),号;號
mand1415-18-740-1,,mand1415,18-740,pīngpāng xiǎng,pīngpāng xiǎng,pʰ i ŋ ⁵⁵ + pʰ a ŋ ⁵⁵ + + ɕ j a ŋ ²¹⁴,,yuhsiaojung2021,,,^ pīng pāng + xiǎng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),乒乓响;乒乓響
mand1415-19-110-1,,mand1415,19-110,guójiā,guójiā,k w ɔ ³⁵ + tɕ j a ⁵⁵,,yuhsiaojung2021,,,^ guó jiā$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),国家;國家
mand1415-19-120-1,,mand1415,19-120,zǔguó,zǔguó,ts u ²¹⁴ + k w ɔ ³⁵,,yuhsiaojung2021,,,^ zǔ guó$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),祖国;祖國
mand1415-19-150-1,,mand1415,19-150,chéng,chéng,ʈʂ ə ŋ ³⁵,,yuhsiaojung2021,,,^ chéng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),城;城
mand1415-19-160-1,,mand1415,19-160,cūnzhuāng,cūnzhuāng,tsʰ u n ⁵⁵ + ʈʂ w a ŋ ⁵⁵,,yuhsiaojung2021,,,^ cūn zhuāng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),村庄;村莊
mand1415-19-170-1,,mand1415,19-170,biānjiè,biānjiè,p j ɛ n ⁵⁵ + tɕ j ə ⁵¹,,yuhsiaojung2021,,,^ biān jiè$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),边界;邊界
mand1415-19-210-1,,mand1415,19-210,rénmín,rénmín,ʐ ə n ³⁵ + m i n ³⁵,,yuhsiaojung2021,,,^ rén mín$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),人民;人民
mand1415-19-230-1,,mand1415,19-230,bùluò,bùluò,p u ⁵¹ + l w ɔ ⁵¹,tribe,yuhsiaojung2021,,,^ bù luò$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),部落;部落
mand1415-19-230-2,,mand1415,19-230,zōngzú,zōngzú,ts ʊ ŋ ⁵⁵ + ts u ³⁵,clan,yuhsiaojung2021,,,^ zōng zú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),宗族;宗族
mand1415-19-240-1,,mand1415,19-240,qiúzhǎng,qiúzhǎng,tɕʰ j ɔu ³⁵ + ʈʂ a ŋ ²¹⁴,of tribe,yuhsiaojung2021,,,^ qiú zhǎng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),酋长;酋長
mand1415-19-240-2,,mand1415,19-240,zúzhǎng,zúzhǎng,ts u ³⁵ + ʈʂ a ŋ ²¹⁴,of clan,yuhsiaojung2021,,,^ zú zhǎng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),族长;族長
mand1415-19-250-1,,mand1415,19-250,guǎizhàng,guǎizhàng,k w ai ²¹⁴ + ʈʂ a ŋ ⁵¹,,yuhsiaojung2021,,,^ guǎi zhàng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),拐杖;拐杖
mand1415-19-310-1,,mand1415,19-310,tǒngzhì,tǒngzhì,tʰ ʊ ŋ ²¹⁴ + ʈʂ ʅ ⁵¹,,yuhsiaojung2021,,,^ tǒng zhì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),统治;統治
mand1415-19-320-1,,mand1415,19-320,guówáng,guówáng,k w ɔ ³⁵ + w a ŋ ³⁵,king,yuhsiaojung2021,,,^ guó wáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),国王;國王
mand1415-19-320-2,,mand1415,19-320,tǒngzhìzhě,tǒngzhìzhě,tʰ ʊ ŋ ²¹⁴ + ʈʂ ʅ ⁵¹ + ʈʂ ə ²¹⁴,ruler,yuhsiaojung2021,,,^ tǒng zhì zhě$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),统治者;統治者
mand1415-19-330-1,,mand1415,19-330,nǚwáng,nǚwáng,n y ²¹⁴ + w a ŋ ³⁵,ruler (female),yuhsiaojung2021,,,^ nǚ wáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),女王;女王
mand1415-19-330-2,,mand1415,19-330,wánghòu,wánghòu,w a ŋ ³⁵ + x ɔu ⁵¹,ruler’s wife,yuhsiaojung2021,,,^ wáng hòu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),王后;王后
mand1415-19-360-1,,mand1415,19-360,guìzú,guìzú,k w əi ⁵¹ + ts u ³⁵,,yuhsiaojung2021,,,^ guì zú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),贵族;貴族
mand1415-19-370-1,,mand1415,19-370,gōngmín,gōngmín,k ʊ ŋ ⁵⁵ + m i n ³⁵,,yuhsiaojung2021,,,^ gōng mín$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),公民;公民
mand1415-19-410-1,,mand1415,19-410,zhǔrén,zhǔrén,ʈʂ u ²¹⁴ + ʐ ə n ³⁵,,yuhsiaojung2021,,,^ zhǔ rén$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),主人;主人
mand1415-19-420-1,,mand1415,19-420,núlì,núlì,n u ³⁵ + l i ⁵¹,,yuhsiaojung2021,,,^ nú lì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),奴隶;奴隸
mand1415-19-430-1,,mand1415,19-430,yōngrén,yōngrén,j ʊ ŋ ⁵⁵ + ʐ ə n ³⁵,,yuhsiaojung2021,,,^ yōng rén$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),佣人;佣人
mand1415-19-440-1,,mand1415,19-440,zìyóumín,zìyóumín,ts ɿ ⁵¹ + j ɔu ³⁵ + m i n ³⁵,,yuhsiaojung2021,,,^ zì yóu mín$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),自由民;自由民
mand1415-19-450-1,,mand1415,19-450,mìnglìng,mìnglìng,m i ŋ ⁵¹ + l i ŋ ⁵¹,,yuhsiaojung2021,,,^ mìng lìng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),命令;命令
mand1415-19-460-1,,mand1415,19-460,fúcóng,fúcóng,f u ³⁵ + tsʰ ʊ ŋ ³⁵,,yuhsiaojung2021,,,^ fú cóng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),服从;服從
mand1415-19-470-1,,mand1415,19-470,xǔkě,xǔkě,ɕ y ²¹⁴ + kʰ ə ²¹⁴,,yuhsiaojung2021,,,^ xǔ kě$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),许可;許可
mand1415-19-510-1,,mand1415,19-510,péngyou,péngyou,pʰ ə ŋ ³⁵ + j ɔu ⁰,,yuhsiaojung2021,,,^ péng you$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),朋友;朋友
mand1415-19-520-1,,mand1415,19-520,dírén,dírén,t i ³⁵ + ʐ ə n ³⁵,,yuhsiaojung2021,,,^ dí rén$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),敌人;敵人
mand1415-19-540-1,,mand1415,19-540,línjū,línjū,l i n ³⁵ + tɕ y ⁵⁵,,yuhsiaojung2021,,,^ lín jū$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),邻居;鄰居
mand1415-19-550-1,,mand1415,19-550,mòshēngrén,mòshēngrén,m w ɔ ⁵¹ + ʂ ə ŋ ⁵⁵ + ʐ ə n ³⁵,,yuhsiaojung2021,,,^ mò shēng rén$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),陌生人;陌生人
mand1415-19-560-1,,mand1415,19-560,kèrén,kèrén,kʰ ə ⁵¹ + ʐ ə n ³⁵,,yuhsiaojung2021,,,^ kè rén$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),客人;客人
mand1415-19-570-1,,mand1415,19-570,zhǔrén,zhǔrén,ʈʂ u ²¹⁴ + ʐ ə n ³⁵,,yuhsiaojung2021,,,^ zhǔ rén$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),主人;主人
mand1415-19-580-1,,mand1415,19-580,bāngzhù,bāngzhù,p a ŋ ⁵⁵ + ʈʂ u ⁵¹,,yuhsiaojung2021,,,^ bāng zhù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),帮助;幫助
mand1415-19-590-1,,mand1415,19-590,zǔzhǐ,zǔzhǐ,ts u ²¹⁴ + ʈʂ ʅ ²¹⁴,,yuhsiaojung2021,,,^ zǔ zhǐ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),阻止;阻止
mand1415-19-610-1,,mand1415,19-610,xísú,xísú,ɕ i ³⁵ + s u ³⁵,,yuhsiaojung2021,,,^ xí sú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),习俗;習俗
mand1415-19-620-1,,mand1415,19-620,chōngtū,chōngtū,ʈʂ ʊ ŋ ⁵⁵ + tʰ u ⁵⁵,,yuhsiaojung2021,,,^ chōng tū$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),冲突;衝突
mand1415-19-630-1,,mand1415,19-630,mìmóu,mìmóu,m i ⁵¹ + m ɔu ³⁵,,yuhsiaojung2021,,,^ mì móu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),密谋;密謀
mand1415-19-650-1,,mand1415,19-650,yùjiàn,yùjiàn,ɥ y ⁵¹ + tɕ j ɛ n ⁵¹,,yuhsiaojung2021,,,^ yù jiàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),遇见;遇見
mand1415-19-720-1,,mand1415,19-720,lànyòng,lànyòng,l a n ⁵¹ + j ʊ ŋ ⁵¹,,yuhsiaojung2021,,,^ làn yòng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),滥用;濫用
mand1415-20-110-1,,mand1415,20-110,dǎdòu,dǎdòu,t a ²¹⁴ + t ɔu ⁵¹,,yuhsiaojung2021,,,^ dǎ dòu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),打斗;打鬥
mand1415-20-130-1,,mand1415,20-130,zhànzhēng,zhànzhēng,ʈʂ a n ⁵¹ + ʈʂ ə ŋ ⁵⁵,,yuhsiaojung2021,,,^ zhàn zhēng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),战争;戰爭
mand1415-20-140-1,,mand1415,20-140,hépíng,hépíng,x ə ³⁵ + pʰ i ŋ ³⁵,,yuhsiaojung2021,,,^ hé píng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),和平;和平
mand1415-20-150-1,,mand1415,20-150,jūnduì,jūnduì,tɕ y n ⁵⁵ + t w əi ⁵¹,,yuhsiaojung2021,,,^ jūn duì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),军队;軍隊
mand1415-20-170-1,,mand1415,20-170,shìbīng,shìbīng,ʂ ʅ ⁵¹ + p i ŋ ⁵⁵,,yuhsiaojung2021,,,^ shì bīng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),士兵;士兵
mand1415-20-210-1,,mand1415,20-210,wǔqì,wǔqì,w u ²¹⁴ + tɕʰ i ⁵¹,,yuhsiaojung2021,,,^ wǔ qì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),武器;武器
mand1415-20-220-1,,mand1415,20-220,gùnbàng,gùnbàng,k ʊ n ⁵¹ + p a ŋ ⁵¹,,yuhsiaojung2021,,,^ gùn bàng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),棍棒;棍棒
mand1415-20-222-1,,mand1415,20-222,zhànfǔ,zhànfǔ,ʈʂ a n ⁵¹ + f u ²¹⁴,,yuhsiaojung2021,,,^ zhàn fǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),战斧;戰斧
mand1415-20-230-1,,mand1415,20-230,tóushíqì,tóushíqì,tʰ ɔu ³⁵ + ʂ ʅ ³⁵ + tɕʰ i ⁵¹,,yuhsiaojung2021,,,^ tóu shí qì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),投石器;投石器
mand1415-20-240-1,,mand1415,20-240,gōng,gōng,k ʊ ŋ ⁵⁵,,yuhsiaojung2021,,,^ gōng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),弓;弓
mand1415-20-250-1,,mand1415,20-250,jiàn,jiàn,tɕ j ɛ n ⁵¹,,yuhsiaojung2021,,,^ jiàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),箭;箭
mand1415-20-260-1,,mand1415,20-260,máo,máo,m au ³⁵,,yuhsiaojung2021,,,^ máo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),矛;矛
mand1415-20-270-1,,mand1415,20-270,jiàn,jiàn,tɕ j ɛ n ⁵¹,,yuhsiaojung2021,,,^ jiàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),剑;劍
mand1415-20-280-1,,mand1415,20-280,qiāng,qiāng,tɕʰ j a ŋ ⁵⁵,gun,yuhsiaojung2021,,,^ qiāng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),枪;槍
mand1415-20-280-2,,mand1415,20-280,pào,pào,pʰ au ⁵¹,cannon,yuhsiaojung2021,,,^ pào$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),炮;炮
mand1415-20-310-1,,mand1415,20-310,kuījiǎ,kuījiǎ,kʰ w əi ⁵⁵ + tɕ j a ²¹⁴,,yuhsiaojung2021,,,^ kuī jiǎ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),盔甲;盔甲
mand1415-20-330-1,,mand1415,20-330,tóukuī,tóukuī,tʰ ɔu ³⁵ + kʰ w əi ⁵⁵,,yuhsiaojung2021,,,^ tóu kuī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),头盔;頭盔
mand1415-20-340-1,,mand1415,20-340,dùnpái,dùnpái,t ʊ n ⁵¹ + pʰ ai ³⁵,,yuhsiaojung2021,,,^ dùn pái$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),盾牌;盾牌
mand1415-20-350-1,,mand1415,20-350,yàosài,yàosài,j au ⁵¹ + s ai ⁵¹,,yuhsiaojung2021,,,^ yào sài$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),要塞;要塞
mand1415-20-360-1,,mand1415,20-360,tǎ,tǎ,tʰ a ²¹⁴,,yuhsiaojung2021,,,^ tǎ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),塔;塔
mand1415-20-410-1,,mand1415,20-410,shènglì,shènglì,ʂ ə ŋ ⁵¹ + l i ⁵¹,,yuhsiaojung2021,,,^ shèng lì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),胜利;勝利
mand1415-20-420-1,,mand1415,20-420,jībài,jībài,tɕ i ⁵⁵ + p ai ⁵¹,,yuhsiaojung2021,,,^ jī bài$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),击败;擊敗
mand1415-20-430-1,,mand1415,20-430,gōngjī,gōngjī,k ʊ ŋ ⁵⁵ + tɕ i ⁵⁵,,yuhsiaojung2021,,,^ gōng jī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),攻击;攻擊
mand1415-20-440-1,,mand1415,20-440,fángshǒu,fángshǒu,f a ŋ ³⁵ + ʂ ɔu ²¹⁴,,yuhsiaojung2021,,,^ fáng shǒu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),防守;防守
mand1415-20-450-1,,mand1415,20-450,chètuì,chètuì,ʈʂ ə ⁵¹ + tʰ w əi ⁵¹,,yuhsiaojung2021,,,^ chè tuì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),撤退;撤退
mand1415-20-460-1,,mand1415,20-460,tóuxiáng,tóuxiáng,tʰ ɔu ³⁵ + ɕ j a ŋ ³⁵,,yuhsiaojung2021,,,^ tóu xiáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),投降;投降
mand1415-20-470-1,,mand1415,20-470,fúlǔ,fúlǔ,f u ³⁵ + l u ²¹⁴,,yuhsiaojung2021,,,^ fú lǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),俘虏;俘虜
mand1415-20-471-1,,mand1415,20-471,jǐngwèi,jǐngwèi,tɕ i ŋ ²¹⁴ + w əi ⁵¹,guard,yuhsiaojung2021,,,^ jǐng wèi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),警卫;警衛
mand1415-20-471-2,,mand1415,20-471,shàobīng,shàobīng,ʂ au ⁵¹ + p i ŋ ⁵⁵,sentinel,yuhsiaojung2021,,,^ shào bīng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),哨兵;哨兵
